-- Bus
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0001', 'C020', 'K3320A', 'Mercedes-Benz OC500', 50, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0152', 'C001', 'W6597A', 'Hino RK8', 48, 'retired', 2011, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0153', 'C017', 'J2729A', 'Volvo B11R', 44, 'active', 2012, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0154', 'C013', 'B8077D', 'Volvo B11R', 48, 'active', 2025, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0155', 'C006', 'J2345D', 'Volvo B11R', 52, 'active', 2012, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0156', 'C015', 'W7486E', 'Volvo B11R', 40, 'inactive', 2017, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0157', 'C019', 'B6522C', 'Hino RK8', 40, 'inactive', 2024, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0158', 'C003', 'W9050E', 'Scania K410', 52, 'active', 2000, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0159', 'C019', 'W4900D', 'Mercedes-Benz OC500', 45, 'inactive', 2022, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0160', 'C001', 'B7105C', 'Mercedes-Benz OC500', 44, 'under_maintenance', 2018, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0161', 'C004', 'W8494A', 'Hino RK8', 48, 'active', 2018, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0162', 'C012', 'K5987C', 'MAN A95', 45, 'under_maintenance', 2003, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0163', 'C002', 'B7103B', 'Hino RK8', 52, 'inactive', 2004, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0164', 'C005', 'P4427E', 'Scania K410', 40, 'active', 2005, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0165', 'C019', 'B9286B', 'Mercedes-Benz OC500', 48, 'under_maintenance', 2020, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0166', 'C017', 'W9859A', 'Hino RK8', 45, 'active', 2003, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0167', 'C009', 'K8141C', 'MAN A95', 45, 'retired', 2011, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0168', 'C003', 'P9833A', 'Hino RK8', 44, 'active', 2004, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0169', 'C012', 'B3592E', 'Isuzu LV423R', 40, 'active', 2012, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0170', 'C016', 'W8951E', 'Volvo B11R', 52, 'inactive', 2018, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0171', 'C001', 'P4426C', 'Hino RK8', 52, 'under_maintenance', 2010, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0172', 'C018', 'K7440B', 'Mercedes-Benz OC500', 52, 'active', 2009, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0173', 'C016', 'K5938D', 'Scania K410', 48, 'active', 2022, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0174', 'C004', 'P4512C', 'Hino RK8', 48, 'under_maintenance', 2011, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0175', 'C010', 'W5534B', 'Scania K410', 44, 'retired', 2010, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0176', 'C011', 'P2733B', 'Scania K410', 45, 'retired', 2004, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0177', 'C016', 'P5165B', 'MAN A95', 48, 'under_maintenance', 2008, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0178', 'C016', 'P1050D', 'MAN A95', 52, 'active', 2014, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0179', 'C004', 'K2393E', 'Volvo B11R', 45, 'active', 2017, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0180', 'C002', 'J5251E', 'Hino RK8', 52, 'active', 2004, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0181', 'C018', 'P3116A', 'Hino RK8', 48, 'retired', 2012, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0182', 'C020', 'P2133D', 'MAN A95', 45, 'inactive', 2022, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0183', 'C001', 'P4015E', 'Scania K410', 40, 'inactive', 2007, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0184', 'C005', 'W2188B', 'Mercedes-Benz OC500', 40, 'active', 2001, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0185', 'C016', 'B2383C', 'Hino RK8', 40, 'active', 2003, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0186', 'C007', 'P2640E', 'Isuzu LV423R', 45, 'under_maintenance', 2008, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0187', 'C014', 'K1519E', 'Volvo B11R', 45, 'under_maintenance', 2013, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0188', 'C011', 'P8313C', 'Mercedes-Benz OC500', 44, 'inactive', 2023, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0189', 'C003', 'P5424A', 'Isuzu LV423R', 44, 'retired', 2002, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0190', 'C018', 'B4694B', 'Scania K410', 48, 'under_maintenance', 2002, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0191', 'C018', 'B5633D', 'Isuzu LV423R', 40, 'retired', 2018, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0192', 'C020', 'J4603A', 'MAN A95', 45, 'active', 2008, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0193', 'C007', 'K6340C', 'MAN A95', 48, 'retired', 2023, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0194', 'C002', 'J5993B', 'MAN A95', 52, 'retired', 2022, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0195', 'C019', 'B8554B', 'Mercedes-Benz OC500', 40, 'inactive', 2010, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0196', 'C013', 'B8133C', 'Hino RK8', 48, 'retired', 2021, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0197', 'C007', 'B6135D', 'MAN A95', 45, 'under_maintenance', 2012, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0198', 'C019', 'K5590C', 'Volvo B11R', 52, 'active', 2021, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0199', 'C016', 'B2777E', 'Isuzu LV423R', 44, 'inactive', 2007, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0200', 'C019', 'P6174C', 'Isuzu LV423R', 40, 'inactive', 2006, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0201', 'C019', 'J5651C', 'Volvo B11R', 52, 'inactive', 2020, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0202', 'C002', 'B1329B', 'MAN A95', 40, 'active', 2011, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0203', 'C010', 'B8408B', 'Mercedes-Benz OC500', 44, 'retired', 2020, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0204', 'C002', 'P5956C', 'Hino RK8', 40, 'inactive', 2018, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0205', 'C001', 'B4101A', 'Mercedes-Benz OC500', 48, 'under_maintenance', 2003, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0206', 'C010', 'J9308B', 'MAN A95', 44, 'active', 2019, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0207', 'C012', 'K1606B', 'MAN A95', 52, 'under_maintenance', 2023, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0208', 'C019', 'J9340E', 'MAN A95', 52, 'inactive', 2003, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0209', 'C018', 'J1377E', 'Hino RK8', 45, 'under_maintenance', 2023, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0210', 'C014', 'W9649B', 'Mercedes-Benz OC500', 45, 'retired', 2001, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0211', 'C020', 'J7967D', 'Scania K410', 45, 'inactive', 2025, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0212', 'C003', 'W5139C', 'Isuzu LV423R', 50, 'retired', 2015, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0213', 'C015', 'W9119D', 'Scania K410', 52, 'active', 2023, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0214', 'C008', 'P9376A', 'MAN A95', 50, 'under_maintenance', 2018, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0215', 'C007', 'K5744E', 'Scania K410', 48, 'inactive', 2022, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0216', 'C001', 'W2423D', 'Scania K410', 44, 'under_maintenance', 2014, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0217', 'C008', 'P8191A', 'Hino RK8', 45, 'active', 2021, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0218', 'C002', 'K9968C', 'Volvo B11R', 40, 'retired', 2022, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0219', 'C014', 'W4645A', 'Hino RK8', 50, 'retired', 2021, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0220', 'C001', 'B5386B', 'Isuzu LV423R', 45, 'retired', 2021, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0221', 'C003', 'B3891E', 'MAN A95', 48, 'active', 2005, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0222', 'C004', 'W6418D', 'MAN A95', 52, 'inactive', 2008, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0223', 'C007', 'W6456B', 'Isuzu LV423R', 48, 'under_maintenance', 2018, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0224', 'C009', 'P9320A', 'Hino RK8', 50, 'retired', 2024, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0225', 'C020', 'J7854E', 'Volvo B11R', 45, 'retired', 2005, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0226', 'C016', 'W1927D', 'Mercedes-Benz OC500', 52, 'under_maintenance', 2019, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0227', 'C019', 'K8411A', 'Volvo B11R', 48, 'active', 2005, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0228', 'C013', 'P2685B', 'Isuzu LV423R', 45, 'retired', 2000, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0229', 'C017', 'W9572A', 'Mercedes-Benz OC500', 52, 'under_maintenance', 2005, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0230', 'C009', 'K7612A', 'Volvo B11R', 52, 'inactive', 2000, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0231', 'C012', 'P5825A', 'Scania K410', 52, 'active', 2000, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0232', 'C019', 'J2280C', 'Volvo B11R', 50, 'retired', 2007, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0233', 'C014', 'W7308E', 'Isuzu LV423R', 44, 'active', 2007, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0234', 'C020', 'W9805E', 'Isuzu LV423R', 40, 'inactive', 2011, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0235', 'C007', 'W5156B', 'Volvo B11R', 40, 'inactive', 2001, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0236', 'C019', 'K1216A', 'Volvo B11R', 48, 'active', 2025, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0237', 'C006', 'P7023E', 'Volvo B11R', 44, 'under_maintenance', 2015, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0238', 'C015', 'B8323A', 'MAN A95', 48, 'under_maintenance', 2022, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0239', 'C012', 'P6146E', 'MAN A95', 52, 'under_maintenance', 2017, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0240', 'C016', 'J7086E', 'Hino RK8', 40, 'under_maintenance', 2004, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0241', 'C007', 'W5757B', 'MAN A95', 48, 'active', 2019, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0242', 'C013', 'J3248A', 'Mercedes-Benz OC500', 44, 'retired', 2012, 'Newly purchased');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0243', 'C001', 'W4725D', 'Isuzu LV423R', 45, 'inactive', 2002, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0244', 'C005', 'K9161A', 'Scania K410', 50, 'under_maintenance', 2015, 'Awaiting spare parts');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0245', 'C020', 'W3291A', 'Hino RK8', 45, 'inactive', 2005, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0246', 'C003', 'W2518B', 'Scania K410', 40, 'retired', 2005, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0247', 'C006', 'P1221B', 'Isuzu LV423R', 40, 'retired', 2015, 'Reserved for holiday peak');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0248', 'C008', 'W5822E', 'Hino RK8', 50, 'inactive', 2025, 'Routine service');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0249', 'C013', 'P9357C', 'Mercedes-Benz OC500', 45, 'inactive', 2009, 'Accident repair');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0250', 'C009', 'W2228A', 'Volvo B11R', 48, 'inactive', 2016, 'Operational bus');
INSERT INTO bus (busId, companyId, plateNo, model, capacity, status, year, remarks) VALUES ('B0251', 'C005', 'P1874C', 'Mercedes-Benz OC500', 40, 'inactive', 2011, 'Operational bus');
